date,name,item,amount,category
2025-01-29,Alice,Utility Bill,1924.68,Housing
2025-01-13,Bob,Newegg,607.36,Electronics
2025-03-17,Grace,Internet,2342.03,Housing
2025-01-28,Bob,Chipotle,94.91,Food
2025-02-19,Charlie,Steam,82.43,Entertainment
2025-01-27,Judy,Chipotle,97.92,Food
2025-01-03,David,Internet,1460.06,Housing
2025-02-12,Charlie,Amazon - Headphones,191.41,Electronics
2025-01-06,Alice,Monthly Rent,680.96,Housing
2025-01-22,Alice,Lyft,43.36,Transport
2025-01-02,Judy,Uber,36.55,Transport
2025-02-05,Bob,Monthly Rent,1641.6,Housing
2025-02-11,Charlie,Home Depot,1594.26,Housing
2025-02-28,Ivan,Gas Station,137.21,Transport
2025-01-08,David,Monthly Rent,1394.91,Housing
2025-02-13,Bob,Lyft,147.29,Transport
2025-02-06,Grace,Chipotle,98.86,Food
2025-03-31,Grace,Internet,1690.21,Housing
2025-03-22,David,Chipotle,49.67,Food
2025-02-25,Ivan,Pharmacy,131.74,Health
2025-03-24,Eve,Gym Membership,137.82,Health
2025-01-26,Grace,McDonalds,140.25,Food
2025-02-08,David,Amazon - Headphones,766.74,Electronics
2025-01-06,Frank,Home Depot,2108.03,Housing
2025-03-02,Charlie,Gas Station,84.54,Transport
2025-03-03,Grace,Chipotle,146.72,Food
2025-02-18,Judy,Newegg,199.1,Electronics
2025-02-16,Eve,Best Buy,942.93,Electronics
2025-01-24,Judy,Apple Store,683.12,Electronics
2025-01-01,Eve,Lyft,117.86,Transport
2025-02-25,Grace,Parking,128.81,Transport
2025-02-01,Grace,Chipotle,119.49,Food
2025-02-13,Eve,Chipotle,38.52,Food
2025-03-13,Heidi,Amazon - Headphones,222.91,Electronics
2025-02-04,Alice,Starbucks,32.77,Food
2025-03-17,Heidi,Train Ticket,73.09,Transport
2025-02-10,Grace,Amazon - Headphones,341.13,Electronics
2025-01-09,Alice,Uber,16.48,Transport
2025-03-02,Judy,Uber,108.2,Transport
2025-02-06,Eve,Concert Ticket,96.74,Entertainment
2025-02-03,Heidi,Steam,71.2,Entertainment
2025-01-23,Ivan,Movie Theater,5.75,Entertainment
2025-01-30,Frank,Starbucks,17.82,Food
2025-02-08,Ivan,Gas Station,56.78,Transport
2025-03-25,Heidi,Gym Membership,65.12,Health
2025-01-23,Bob,Lyft,83.27,Transport
2025-01-04,Eve,Doctor Visit,89.28,Health
2025-01-13,Bob,Sweetgreen,117.09,Food
2025-03-17,Grace,Doctor Visit,54.77,Health
2025-03-14,Eve,Uber,72.56,Transport
2025-01-10,Alice,Utility Bill,1761.49,Housing
2025-01-25,Judy,Parking,64.14,Transport
2025-02-06,Grace,Netflix,116.71,Entertainment
2025-02-06,Ivan,Newegg,309.94,Electronics
2025-03-09,David,Netflix,146.84,Entertainment
2025-01-26,Frank,Utility Bill,1533.71,Housing
2025-02-28,Eve,Newegg,905.58,Electronics
2025-03-01,David,Chipotle,140.5,Food
2025-02-10,Alice,Pharmacy,137.27,Health
2025-01-25,Heidi,Pharmacy,5.57,Health
2025-02-20,Judy,Gas Station,54.78,Transport
2025-01-18,Alice,Sweetgreen,98.06,Food
2025-02-24,Judy,Chipotle,5.28,Food
2025-03-01,Judy,Gym Membership,97.85,Health
2025-01-27,Heidi,Whole Foods,126.48,Food
2025-02-15,Judy,Parking,113.71,Transport
2025-01-26,Bob,Spotify,22.96,Entertainment
2025-01-02,Ivan,Gym Membership,51.16,Health
2025-03-12,David,Starbucks,111.62,Food
2025-01-05,Bob,Chipotle,136.44,Food
2025-03-12,David,Parking,27.16,Transport
2025-02-06,Eve,Sweetgreen,75.81,Food
2025-03-12,Judy,Netflix,136.77,Entertainment
2025-01-05,Bob,Steam,112.06,Entertainment
2025-03-26,Judy,Home Depot,1029.46,Housing
2025-02-11,Eve,Newegg,918.39,Electronics
2025-01-04,Bob,Lyft,67.83,Transport
2025-01-06,Frank,Gym Membership,60.94,Health
2025-02-06,Judy,Lyft,77.71,Transport
2025-03-04,David,Sweetgreen,7.52,Food
2025-03-21,Charlie,Gym Membership,71.79,Health
2025-03-28,David,Lyft,40.72,Transport
2025-03-09,Ivan,Apple Store,511.75,Electronics
2025-01-26,Heidi,Monthly Rent,1129.06,Housing
2025-01-14,Frank,Pharmacy,118.99,Health
2025-02-14,David,Newegg,811.12,Electronics
2025-01-07,Alice,Internet,1937.37,Housing
2025-02-10,Bob,Uber,100.97,Transport
2025-03-13,Frank,Gym Membership,119.38,Health
2025-03-08,Eve,Starbucks,54.7,Food
2025-01-08,Alice,Steam,68.74,Entertainment
2025-01-04,Judy,McDonalds,6.3,Food
2025-03-13,Frank,Steam,51.77,Entertainment
2025-01-20,Frank,Gym Membership,87.8,Health
2025-03-15,Judy,Home Depot,746.86,Housing
2025-02-05,Eve,Parking,33.36,Transport
2025-01-17,Frank,Whole Foods,28.14,Food
2025-01-24,Ivan,Whole Foods,31.64,Food
2025-02-11,Grace,Spotify,28.18,Entertainment
2025-03-04,Grace,Gym Membership,85.21,Health
2025-03-01,Eve,Utility Bill,1827.8,Housing
2025-02-16,Ivan,Pharmacy,36.67,Health
2025-02-14,Frank,Apple Store,1091.75,Electronics
2025-03-02,David,Monthly Rent,1199.99,Housing
2025-03-11,Ivan,Pharmacy,38.19,Health
2025-02-24,Charlie,Concert Ticket,41.25,Entertainment
2025-01-12,Bob,Parking,55.46,Transport
2025-02-21,Charlie,Pharmacy,24.43,Health
2025-03-04,Eve,Train Ticket,31.74,Transport
2025-03-15,Ivan,Starbucks,135.64,Food
2025-01-21,Judy,Spotify,108.35,Entertainment
2025-02-27,Charlie,Home Depot,2089.75,Housing
2025-02-08,Bob,Gas Station,21.83,Transport
2025-02-12,Judy,Chipotle,64.91,Food
2025-01-25,Charlie,Amazon - Headphones,1334.74,Electronics
2025-02-23,David,Train Ticket,40.09,Transport
2025-01-05,Grace,Concert Ticket,146.74,Entertainment
2025-01-17,Judy,Doctor Visit,73.36,Health
2025-02-11,Bob,Pharmacy,82.91,Health
2025-01-22,Heidi,Grocery Store,42.54,Food
2025-02-17,Grace,Concert Ticket,86.46,Entertainment
2025-02-10,Heidi,Gym Membership,116.01,Health
2025-02-16,Heidi,Best Buy,1286.25,Electronics
2025-01-02,Judy,Train Ticket,34.12,Transport
2025-01-02,Heidi,Home Depot,2055.81,Housing
2025-01-19,Eve,Utility Bill,1426.48,Housing
2025-01-02,Heidi,Doctor Visit,67.58,Health
2025-02-09,Frank,Train Ticket,61.62,Transport
2025-01-02,Alice,Apple Store,376.11,Electronics
2025-03-15,Bob,Train Ticket,27.72,Transport
2025-02-20,Heidi,Whole Foods,66.8,Food
2025-01-10,Charlie,Pharmacy,145.65,Health
2025-02-12,Alice,Steam,87.63,Entertainment
2025-02-18,Heidi,Starbucks,64.94,Food
2025-03-19,Heidi,Utility Bill,1496.92,Housing
2025-03-10,Grace,Internet,1386.35,Housing
2025-02-13,David,Whole Foods,144.63,Food
2025-03-30,Judy,Movie Theater,68.87,Entertainment
2025-03-21,Judy,Home Depot,2054.45,Housing
2025-01-09,Grace,Concert Ticket,63.22,Entertainment
2025-01-25,Eve,Gym Membership,27.18,Health
2025-03-11,David,Home Depot,1902.25,Housing
2025-02-02,Charlie,Train Ticket,29.44,Transport
2025-03-25,David,Sweetgreen,8.32,Food
2025-02-22,Grace,Doctor Visit,45.58,Health
2025-03-15,Frank,Concert Ticket,123.06,Entertainment
2025-03-22,Bob,Whole Foods,53.07,Food
2025-02-13,Alice,Utility Bill,588.01,Housing
2025-01-03,Heidi,Uber,7.89,Transport
2025-01-11,Ivan,Gym Membership,73.1,Health
2025-03-03,Grace,Gym Membership,96.49,Health
2025-03-01,Judy,Utility Bill,2060.9,Housing
2025-01-25,Alice,Home Depot,736.86,Housing
2025-02-23,Alice,Chipotle,93.03,Food
2025-03-17,David,Amazon - Headphones,655.44,Electronics
2025-02-13,Grace,Apple Store,1154.59,Electronics
2025-03-03,Eve,Gym Membership,51.93,Health
2025-02-11,Alice,Steam,124.09,Entertainment
2025-01-20,Heidi,Home Depot,1595.29,Housing
2025-03-05,Ivan,Movie Theater,93.31,Entertainment
2025-03-09,Bob,Gym Membership,50.8,Health
2025-03-03,David,Pharmacy,13.64,Health
2025-01-29,Heidi,Train Ticket,110.22,Transport
2025-02-10,Frank,Doctor Visit,98.09,Health
2025-02-17,Grace,Best Buy,1421.22,Electronics
2025-02-27,Bob,Gas Station,80.33,Transport
2025-02-10,Ivan,Best Buy,639.76,Electronics
2025-01-22,Eve,Internet,2032.95,Housing
2025-01-24,David,Movie Theater,103.21,Entertainment
2025-02-01,Alice,Movie Theater,118.05,Entertainment
2025-03-12,Frank,McDonalds,56.84,Food
2025-01-26,David,Home Depot,522.35,Housing
2025-01-18,Heidi,Pharmacy,84.37,Health
2025-02-28,Grace,Newegg,1394.88,Electronics
2025-01-23,Bob,Pharmacy,15.21,Health
2025-02-26,Ivan,Uber,147.27,Transport
2025-03-31,Heidi,Utility Bill,1301.94,Housing
2025-01-27,Ivan,Grocery Store,104.62,Food
2025-01-25,Judy,Spotify,73.02,Entertainment
2025-02-26,Ivan,Monthly Rent,1013.31,Housing
2025-02-01,Eve,Chipotle,21.34,Food
2025-01-31,Eve,Uber,67.35,Transport
2025-01-23,Bob,Parking,62.97,Transport
2025-01-11,Alice,Movie Theater,82.38,Entertainment
2025-02-01,Bob,Concert Ticket,117.07,Entertainment
2025-01-22,Alice,Gym Membership,117.32,Health
2025-02-20,Alice,Concert Ticket,130.79,Entertainment
2025-02-11,Heidi,Utility Bill,1245.45,Housing
2025-02-12,Heidi,Grocery Store,90.48,Food
2025-03-18,Grace,Gym Membership,34.47,Health
2025-03-08,Charlie,Parking,81.96,Transport
2025-01-15,Bob,Chipotle,43.3,Food
2025-02-04,Frank,Apple Store,1298.93,Electronics
2025-02-21,Grace,Utility Bill,1270.09,Housing
2025-03-01,Ivan,Newegg,889.47,Electronics
2025-03-04,Bob,Home Depot,550.57,Housing
2025-01-14,Judy,Concert Ticket,109.63,Entertainment
2025-03-11,Grace,Pharmacy,97.33,Health
2025-01-21,Alice,Gym Membership,100.46,Health
2025-01-16,Eve,Sweetgreen,71.23,Food
2025-03-09,Bob,Pharmacy,121.32,Health
2025-02-17,Charlie,Pharmacy,101.64,Health
2025-02-06,Alice,Doctor Visit,96.39,Health
2025-01-11,Eve,Lyft,29.67,Transport
2025-02-26,Judy,Train Ticket,144.26,Transport
2025-01-23,David,Uber,94.82,Transport
2025-02-12,Eve,Pharmacy,8.21,Health
2025-03-24,Frank,Gym Membership,46.04,Health
2025-02-04,David,Grocery Store,124.47,Food
2025-03-03,Judy,Movie Theater,106.03,Entertainment
2025-02-06,Bob,Whole Foods,61.22,Food
2025-01-26,Eve,Amazon - Headphones,1260.23,Electronics
2025-03-14,Alice,Pharmacy,72.26,Health
2025-01-18,Judy,Parking,77.98,Transport
2025-01-18,Heidi,Grocery Store,135.66,Food
2025-01-27,Eve,Pharmacy,80.26,Health
2025-03-19,Judy,Grocery Store,74.27,Food
2025-01-06,Judy,Newegg,839.8,Electronics
2025-01-15,Judy,Concert Ticket,42.54,Entertainment
2025-03-25,Alice,Parking,9.83,Transport
2025-02-25,Bob,Train Ticket,132.09,Transport
2025-03-13,Judy,Spotify,36.4,Entertainment
2025-03-29,Bob,Utility Bill,609.46,Housing
2025-03-23,Frank,Gym Membership,127.06,Health
2025-03-09,Charlie,Amazon - Headphones,553.01,Electronics
2025-02-28,Judy,Whole Foods,146.04,Food
2025-01-10,Eve,Spotify,89.47,Entertainment
2025-03-12,Alice,Internet,1591.08,Housing
2025-03-01,Alice,Netflix,98.25,Entertainment
2025-03-26,Charlie,Netflix,12.05,Entertainment
2025-01-05,Charlie,Sweetgreen,118.36,Food
2025-03-01,Bob,Concert Ticket,45.18,Entertainment
2025-03-11,Frank,Apple Store,576.18,Electronics
2025-03-21,Heidi,Doctor Visit,42.87,Health
2025-01-22,Ivan,Uber,9.69,Transport
2025-01-26,Frank,Whole Foods,125.18,Food
2025-03-30,Alice,Steam,109.63,Entertainment
2025-02-12,Charlie,Sweetgreen,124.71,Food
2025-03-17,Alice,Home Depot,631.6,Housing
2025-02-20,Alice,Home Depot,2052.17,Housing
2025-03-07,Ivan,Utility Bill,906.85,Housing
2025-03-16,Charlie,Spotify,91.02,Entertainment
2025-02-08,David,Internet,1507.47,Housing
2025-03-02,Heidi,Newegg,944.79,Electronics
2025-01-06,Heidi,Gym Membership,105.75,Health
2025-01-26,David,Chipotle,34.82,Food
2025-01-24,Alice,Whole Foods,142.1,Food
2025-03-29,Ivan,Parking,139.56,Transport
2025-02-07,Grace,Spotify,41.68,Entertainment
2025-03-19,Heidi,Home Depot,1706.18,Housing
2025-01-18,Alice,Home Depot,2226.95,Housing
2025-02-27,David,Monthly Rent,2373.87,Housing
2025-01-10,Bob,Whole Foods,99.78,Food
2025-01-21,Bob,Gas Station,8.56,Transport
2025-03-17,Ivan,Pharmacy,111.65,Health
2025-03-31,Grace,Internet,1598.19,Housing
2025-01-11,Bob,Chipotle,114.75,Food
2025-03-27,Alice,Sweetgreen,16.57,Food
2025-03-16,Judy,Spotify,68.43,Entertainment
2025-01-03,Alice,Pharmacy,36.23,Health
2025-01-27,Frank,Uber,11.58,Transport
2025-02-23,Ivan,Gas Station,39.56,Transport
2025-03-21,David,Uber,109.44,Transport
2025-01-14,Frank,Uber,146.23,Transport
2025-01-03,Alice,Apple Store,946.01,Electronics
2025-02-13,Judy,Gym Membership,48.05,Health
2025-02-21,David,Newegg,470.69,Electronics
2025-01-30,Charlie,Gas Station,81.23,Transport
2025-02-28,Frank,Concert Ticket,37.49,Entertainment
2025-02-16,Heidi,Steam,144.16,Entertainment
2025-03-29,Heidi,Train Ticket,61.63,Transport
2025-03-11,Alice,Gym Membership,97.24,Health
2025-03-26,Grace,Whole Foods,131.49,Food
2025-01-12,Frank,Starbucks,75.77,Food
2025-02-02,David,Parking,137.95,Transport
2025-01-03,Alice,Spotify,115.72,Entertainment
2025-03-09,Heidi,Monthly Rent,789.75,Housing
2025-02-27,Grace,Home Depot,886.98,Housing
2025-02-09,Frank,Starbucks,110.19,Food
2025-01-25,Bob,Home Depot,2199.02,Housing
2025-01-01,David,Best Buy,1147.67,Electronics
2025-02-05,Frank,Gym Membership,23.62,Health
2025-01-04,Heidi,Steam,67.68,Entertainment
2025-03-02,Heidi,Pharmacy,101.33,Health
2025-01-08,David,Movie Theater,37.14,Entertainment
2025-01-22,Bob,McDonalds,57.64,Food
2025-03-17,Bob,Netflix,138.42,Entertainment
2025-03-23,Judy,Newegg,1050.7,Electronics
2025-03-17,Eve,Monthly Rent,2065.73,Housing
2025-01-31,Ivan,Home Depot,2142.96,Housing
2025-01-23,Grace,Monthly Rent,604.78,Housing
2025-02-27,Alice,Best Buy,1392.24,Electronics
2025-01-19,David,Pharmacy,106.7,Health
2025-01-21,Bob,Pharmacy,108.84,Health
2025-03-25,Heidi,Best Buy,1056.28,Electronics
2025-02-07,Ivan,Chipotle,16.91,Food
2025-02-13,Ivan,Sweetgreen,125.49,Food
2025-02-14,Bob,Whole Foods,71.4,Food
2025-03-02,Heidi,Apple Store,507.66,Electronics
2025-02-05,Ivan,Pharmacy,90.71,Health
2025-03-18,Eve,Amazon - Headphones,518.66,Electronics
2025-03-26,Grace,Apple Store,519.27,Electronics
2025-01-07,Ivan,Home Depot,544.15,Housing
2025-03-20,Ivan,Sweetgreen,47.54,Food
2025-03-22,Bob,Uber,120.46,Transport
2025-01-24,Ivan,Parking,144.52,Transport
2025-01-28,David,Steam,109.12,Entertainment
2025-02-25,Bob,Parking,68.14,Transport
2025-02-20,Heidi,Newegg,268.64,Electronics
2025-01-11,Alice,Parking,41.9,Transport
2025-01-09,Alice,Newegg,1042.28,Electronics
2025-01-03,David,Gym Membership,55.48,Health
2025-03-21,Frank,Gym Membership,64.01,Health
2025-02-27,Bob,Sweetgreen,119.51,Food
2025-03-12,Eve,Gas Station,124.41,Transport
2025-02-08,Bob,Uber,34.61,Transport
2025-03-18,David,Doctor Visit,113.5,Health
2025-01-25,Frank,Internet,2034.23,Housing
2025-03-28,Eve,Best Buy,180.61,Electronics
2025-02-02,Ivan,Whole Foods,35.95,Food
2025-03-30,Frank,Internet,1647.54,Housing
2025-03-06,David,Uber,149.49,Transport
2025-03-24,Heidi,Steam,139.61,Entertainment
2025-02-28,Bob,Newegg,615.21,Electronics
2025-03-27,Ivan,Movie Theater,29.58,Entertainment
2025-01-07,Judy,Gym Membership,83.75,Health
2025-03-22,Charlie,Amazon - Headphones,409.87,Electronics
2025-02-01,Frank,Train Ticket,123.77,Transport
2025-03-03,Judy,Movie Theater,75.92,Entertainment
2025-03-10,Judy,Movie Theater,11.04,Entertainment
2025-01-05,Eve,Gym Membership,25.58,Health
2025-01-14,Grace,Doctor Visit,24.4,Health
2025-03-02,Alice,Pharmacy,73.9,Health
2025-01-17,Alice,Sweetgreen,121.51,Food
2025-03-28,Eve,Gym Membership,87.7,Health
2025-03-23,Judy,Home Depot,995.32,Housing
2025-01-25,Eve,Sweetgreen,98.96,Food
2025-01-06,Frank,Gym Membership,85.79,Health
2025-02-08,David,Whole Foods,45.56,Food
2025-01-16,Frank,Home Depot,1203.07,Housing
2025-01-17,Judy,Gas Station,145.03,Transport
2025-02-08,Ivan,Concert Ticket,74.1,Entertainment
2025-01-13,Heidi,Steam,12.89,Entertainment
2025-03-31,Judy,Pharmacy,33.28,Health
2025-03-16,Judy,Gym Membership,109.95,Health
2025-03-01,Grace,Pharmacy,78.65,Health
2025-01-17,Ivan,Gym Membership,87.41,Health
2025-02-02,Ivan,Home Depot,2211.24,Housing
2025-03-02,Heidi,Chipotle,65.82,Food
2025-02-01,Eve,Internet,1282.7,Housing
2025-01-31,Judy,Utility Bill,639.48,Housing
2025-02-16,Ivan,Grocery Store,120.07,Food
2025-01-31,Judy,Grocery Store,58.43,Food
2025-01-28,Charlie,Best Buy,488.15,Electronics
2025-02-18,David,Internet,1376.87,Housing
2025-02-12,Bob,Internet,1691.25,Housing
2025-03-07,Eve,Utility Bill,1706.54,Housing
2025-03-18,Frank,Movie Theater,102.2,Entertainment
2025-03-17,David,Gym Membership,88.69,Health
2025-01-04,Bob,Apple Store,691.92,Electronics
2025-02-24,Heidi,Sweetgreen,76.46,Food
2025-02-24,Grace,Sweetgreen,58.56,Food
2025-02-21,Ivan,Parking,121.22,Transport
2025-01-08,Judy,Train Ticket,6.33,Transport
2025-02-13,Grace,Gas Station,68.42,Transport
2025-03-16,Alice,Train Ticket,67.51,Transport
2025-02-21,Eve,Spotify,60.31,Entertainment
2025-01-14,Bob,Spotify,91.83,Entertainment
2025-03-03,Alice,Home Depot,680.6,Housing
2025-02-23,Alice,Monthly Rent,1636.15,Housing
2025-03-23,David,Lyft,106.49,Transport
2025-02-01,Charlie,Monthly Rent,580.27,Housing
2025-03-27,Frank,Movie Theater,66.17,Entertainment
2025-03-22,Eve,Chipotle,105.2,Food
2025-01-26,David,Gym Membership,63.12,Health
2025-03-29,Grace,Internet,1980.56,Housing
2025-01-06,Frank,Doctor Visit,148.76,Health
2025-03-30,David,Chipotle,92.5,Food
2025-02-06,Judy,Parking,62.02,Transport
2025-03-23,Bob,Amazon - Headphones,170.67,Electronics
2025-02-04,Charlie,Whole Foods,42.01,Food
2025-02-18,Alice,Utility Bill,780.69,Housing
2025-02-27,Charlie,Steam,121.39,Entertainment
2025-01-10,Ivan,Best Buy,138.37,Electronics
2025-03-20,Judy,Doctor Visit,69.64,Health
2025-01-21,Eve,Whole Foods,127.95,Food
2025-01-04,Charlie,Pharmacy,123.79,Health
2025-02-05,Charlie,Utility Bill,1589.31,Housing
2025-02-23,Eve,Internet,1291.48,Housing
2025-02-05,Eve,Parking,19.58,Transport
2025-03-12,David,Parking,22.55,Transport
2025-02-26,David,Best Buy,1437.95,Electronics
2025-01-22,David,Home Depot,1082.43,Housing
2025-01-04,Ivan,Doctor Visit,104.92,Health
2025-03-08,Alice,Best Buy,615.23,Electronics
2025-02-20,Charlie,Concert Ticket,94.36,Entertainment
2025-01-19,Charlie,Utility Bill,1994.72,Housing
2025-01-06,Bob,Concert Ticket,62.11,Entertainment
2025-01-26,Alice,Concert Ticket,33.47,Entertainment
2025-02-06,Ivan,Whole Foods,128.87,Food
2025-01-08,Grace,Utility Bill,704.43,Housing
2025-02-12,Charlie,Sweetgreen,23.25,Food
2025-01-03,Frank,Train Ticket,45.52,Transport
2025-03-08,Grace,Parking,88.45,Transport
2025-02-27,David,Gym Membership,15.39,Health
2025-03-31,Ivan,Steam,128.97,Entertainment
2025-02-18,Grace,Concert Ticket,18.52,Entertainment
2025-03-30,Frank,Spotify,54.74,Entertainment
2025-02-16,Judy,Starbucks,16.1,Food
2025-01-14,Charlie,Pharmacy,120.57,Health
2025-01-26,Heidi,Gym Membership,14.96,Health
2025-03-29,David,Gym Membership,89.33,Health
2025-03-20,Grace,Netflix,130.77,Entertainment
2025-01-10,Bob,Train Ticket,99.55,Transport
2025-01-07,Heidi,Chipotle,130.62,Food
2025-02-13,Ivan,Pharmacy,67.54,Health
2025-02-22,Judy,Doctor Visit,110.14,Health
2025-01-01,Eve,Spotify,43.55,Entertainment
2025-03-13,Charlie,Best Buy,1403.82,Electronics
2025-02-20,Eve,Gym Membership,122.94,Health
2025-03-16,Frank,Apple Store,1365.57,Electronics
2025-01-27,David,Spotify,73.46,Entertainment
2025-02-20,Charlie,Pharmacy,119.11,Health
2025-01-05,David,Utility Bill,1189.36,Housing
2025-03-18,Frank,Utility Bill,989.83,Housing
2025-02-04,Heidi,Amazon - Headphones,841.83,Electronics
2025-01-08,Bob,Gym Membership,8.12,Health
2025-01-20,Heidi,Apple Store,1329.07,Electronics
2025-03-16,Charlie,Gym Membership,52.44,Health
2025-03-09,Charlie,Uber,72.57,Transport
2025-03-22,Grace,Monthly Rent,2091.57,Housing
2025-01-09,David,Train Ticket,115.69,Transport
2025-03-09,Charlie,Amazon - Headphones,1229.77,Electronics
2025-01-09,Frank,Utility Bill,1137.52,Housing
2025-03-24,Frank,Parking,71.64,Transport
2025-03-24,Frank,Utility Bill,1934.58,Housing
2025-01-08,Judy,Newegg,604.97,Electronics
2025-01-19,Grace,Netflix,144.48,Entertainment
2025-02-14,Grace,Starbucks,52.02,Food
2025-03-04,Grace,Lyft,124.62,Transport
2025-02-08,Judy,Movie Theater,104.19,Entertainment
2025-02-17,Alice,Doctor Visit,122.1,Health
2025-03-02,David,McDonalds,34.98,Food
2025-03-28,David,Utility Bill,1862.88,Housing
2025-03-16,Ivan,Best Buy,203.91,Electronics
2025-01-26,Bob,Doctor Visit,21.21,Health
2025-02-22,Eve,Parking,47.04,Transport
2025-01-05,Frank,Newegg,572.85,Electronics
2025-03-21,Judy,Whole Foods,55.48,Food
2025-03-28,Ivan,Parking,149.54,Transport
2025-03-04,Eve,Gym Membership,98.97,Health
2025-03-10,Bob,Gym Membership,14.25,Health
2025-01-10,Judy,Utility Bill,695.15,Housing
2025-02-27,Judy,Best Buy,831.06,Electronics
2025-01-12,Grace,Home Depot,847.05,Housing
2025-01-12,Frank,Home Depot,1929.51,Housing
2025-01-10,Judy,Best Buy,631.44,Electronics
2025-03-20,Grace,Best Buy,833.51,Electronics
2025-03-05,Alice,Home Depot,823.15,Housing
2025-01-13,Alice,Steam,148.56,Entertainment
2025-03-28,Judy,Lyft,132.19,Transport
2025-01-19,Alice,Lyft,84.36,Transport
2025-03-15,Bob,Pharmacy,118.76,Health
2025-01-07,Frank,Best Buy,194.75,Electronics
2025-01-30,Judy,Internet,1740.01,Housing
2025-02-02,Charlie,Apple Store,166.06,Electronics
2025-01-27,Frank,Grocery Store,29.84,Food
2025-03-11,Eve,Whole Foods,148.34,Food
2025-01-08,Grace,McDonalds,79.93,Food
2025-03-14,Eve,Amazon - Headphones,1021.87,Electronics
2025-03-28,Heidi,Home Depot,2067.65,Housing
2025-03-18,David,Grocery Store,11.66,Food
2025-03-11,Bob,Train Ticket,117.94,Transport
2025-01-14,Alice,Monthly Rent,1603.84,Housing
2025-02-05,Bob,Parking,129.38,Transport
2025-02-03,David,Newegg,922.39,Electronics
2025-01-13,Heidi,Steam,140.56,Entertainment
2025-02-28,Heidi,Gym Membership,68.24,Health
2025-02-07,Charlie,Best Buy,562.53,Electronics
2025-01-12,Heidi,Newegg,1278.67,Electronics
2025-03-01,Bob,Gym Membership,78.56,Health
2025-03-09,Eve,Gym Membership,61.78,Health
2025-03-11,Heidi,Amazon - Headphones,1300.62,Electronics
2025-03-05,Heidi,Utility Bill,1153.61,Housing
2025-02-06,Heidi,Whole Foods,29.09,Food
2025-02-09,David,Whole Foods,74.48,Food
2025-01-21,Eve,Gym Membership,93.46,Health
2025-02-01,David,Monthly Rent,1105.71,Housing
2025-03-26,Bob,Pharmacy,32.22,Health
2025-02-23,Heidi,Doctor Visit,41.36,Health
2025-02-12,Heidi,Train Ticket,149.84,Transport
2025-02-15,Charlie,Parking,117.02,Transport
2025-01-01,Charlie,Uber,102.36,Transport
2025-02-01,Heidi,Apple Store,757.3,Electronics
2025-03-18,David,Lyft,69.55,Transport
